datetime,기준일자,기준시,전력사용량(MWh),기온(°C),강수량(mm),풍속(m/s),습도(%),일사(MJ/m2),전운량(10분위),미세먼지(PM10),초미세먼지(PM25),hour,dayofweek,month,is_weekend,is_holiday,is_off,CDD,HDD,lag_24,lag_168,rolling_24h,체감온도,불쾌지수,temp_3h_mean,temp_6h_max,rolling_3h_mean,rolling_6h_mean,rolling_6h_max,rolling_24h_mean,rolling_24h_std,ratio_to_daily_max
2023-01-08 01:00:00,2023-01-08,1,3758,-1.8,0.0,0.7,74.0,0.0,0.0,150.05128205128204,64.95,1,6,1,1,0,1,0.0,19.8,3906.0,3783.0,4545.541666666667,-1.8,32.94132,-2.066666666666667,-1.8,3544.3333333333335,3438.3333333333335,3758.0,4289.75,620.2386812664383,0.7443058031293326
2023-01-08 02:00:00,2023-01-08,2,3514,-2.0,0.0,1.7,74.0,0.0,8.0,145.3846153846154,61.475,2,6,1,1,0,1,0.0,20.0,3600.0,3567.0,4539.375,-4.3755284253822815,32.6328,-2.066666666666667,-1.8,3544.3333333333335,3438.3333333333335,3758.0,4289.75,620.2386812664383,0.6959794018617548
2023-01-08 03:00:00,2023-01-08,3,3361,-2.4,0.0,0.7,77.0,0.0,0.0,148.05128205128204,60.05,3,6,1,1,0,1,0.0,20.4,3424.0,3364.0,4535.791666666667,-2.4,31.51548,-2.066666666666667,-1.8,3544.3333333333335,3438.3333333333335,3758.0,4289.75,620.2386812664383,0.6656763715587245
2023-01-08 04:00:00,2023-01-08,4,3284,-2.8,0.0,1.5,76.0,0.0,0.0,145.87179487179486,59.325,4,6,1,1,0,1,0.0,20.8,3333.0,3264.0,4533.166666666667,-4.965938497659113,31.05728,-2.4,-1.8,3386.3333333333335,3438.3333333333335,3758.0,4289.75,620.2386812664383,0.6504258268964151
2023-01-08 05:00:00,2023-01-08,5,3290,-3.1,0.0,1.7,80.0,0.0,0.0,147.07692307692307,59.25,5,6,1,1,0,1,0.0,21.1,3339.0,3252.0,4531.125,-5.641973810791349,29.893799999999995,-2.766666666666667,-1.8,3311.6666666666665,3438.3333333333335,3758.0,4289.75,620.2386812664383,0.6516141810259457
2023-01-08 06:00:00,2023-01-08,6,3423,-3.2,0.0,1.7,86.0,0.0,2.0,141.56410256410257,59.175,6,6,1,1,0,1,0.0,21.2,3487.0,3376.0,4529.083333333333,-5.7571052094649,28.68552,-3.033333333333333,-1.8,3332.3333333333335,3438.3333333333335,3758.0,4289.75,620.2386812664383,0.6779560308972074
2023-01-08 07:00:00,2023-01-08,7,3634,-3.2,0.0,0.2,89.0,0.0,3.0,140.71794871794873,60.15,7,6,1,1,0,1,0.0,21.2,3744.0,3586.0,4526.416666666667,-3.2,28.16148,-3.1666666666666674,-2.0,3449.0,3417.6666666666665,3634.0,4289.75,620.2386812664383,0.7197464844523668
2023-01-08 08:00:00,2023-01-08,8,3892,-3.7,0.0,2.1,90.0,0.0,0.0,135.56410256410257,59.075,8,6,1,1,0,1,0.0,21.7,4053.0,3825.0,4521.833333333333,-6.922618125717708,27.136299999999995,-3.366666666666667,-2.4,3649.6666666666665,3480.6666666666665,3892.0,4289.75,620.2386812664383,0.7708457120221827
2023-01-08 09:00:00,2023-01-08,9,4249,-3.3,0.0,2.3,90.0,0.25,0.0,136.12820512820514,61.35,9,6,1,1,0,1,0.0,21.3,4534.0,4132.0,4515.125,-6.711738500873392,27.8167,-3.4000000000000004,-2.8,3925.0,3628.6666666666665,4249.0,4289.75,620.2386812664383,0.8415527827292533
2023-01-08 10:00:00,2023-01-08,10,4576,-1.0,0.0,2.2,84.0,0.77,0.0,135.76923076923077,67.025,10,6,1,1,0,1,0.0,19.0,5072.0,4398.0,4503.25,-3.886382383096989,32.6464,-2.6666666666666665,-1.0,4239.0,3844.0,4576.0,4289.75,620.2386812664383,0.906318082788671
2023-01-08 11:00:00,2023-01-08,11,4817,1.0,0.0,2.0,76.0,1.32,0.0,142.69230769230768,74.75,11,6,1,1,0,1,0.0,17.0,5420.0,4580.0,4482.583333333333,-1.3078716504750778,36.9944,-1.1,1.0,4547.333333333333,4098.5,4817.0,4289.75,620.2386812664383,0.9540503069914834
2023-01-08 12:00:00,2023-01-08,12,4846,2.8,0.0,1.1,67.0,1.64,0.0,145.87179487179486,74.8,12,6,1,1,0,1,0.0,15.2,5497.0,4585.0,4457.458333333333,2.8,40.84424,0.9333333333333331,2.8,4746.333333333333,4335.666666666667,4846.0,4289.75,620.2386812664383,0.959794018617548
2023-01-08 13:00:00,2023-01-08,13,4827,4.2,0.0,1.8,54.0,1.71,0.0,146.97435897435898,68.375,13,6,1,1,0,1,0.0,13.8,5430.0,4569.0,4430.333333333333,2.6434804053151333,44.22532,2.6666666666666665,4.2,4830.0,4534.5,4846.0,4289.75,620.2386812664383,0.9560308972073678
2023-01-08 14:00:00,2023-01-08,14,4776,4.9,0.0,1.1,52.0,1.62,0.0,133.56410256410257,57.325,14,6,1,1,0,1,0.0,13.1,5300.0,4540.0,4405.208333333333,4.9,45.35552,3.9666666666666663,4.9,4816.333333333333,4681.833333333333,4846.0,4289.75,620.2386812664383,0.9459298871063577
2023-01-08 15:00:00,2023-01-08,15,4717,5.9,0.0,0.9,47.0,1.25,0.0,127.1025641025641,52.1,15,6,1,1,0,1,0.0,12.1,5182.0,4510.0,4383.375,5.9,47.10327,5.0,5.9,4773.333333333333,4759.833333333333,4846.0,4289.75,620.2386812664383,0.9342444048326402
2023-01-08 16:00:00,2023-01-08,16,4705,5.7,0.0,1.1,49.0,0.65,8.0,120.3846153846154,48.475,16,6,1,1,0,1,0.0,12.3,5108.0,4516.0,4364.0,5.7,46.67507,5.5,5.9,4732.666666666667,4781.333333333333,4846.0,4289.75,620.2386812664383,0.9318676965735789
2023-01-08 17:00:00,2023-01-08,17,4797,4.9,0.0,0.9,54.0,0.14,9.0,117.84615384615384,48.4,17,6,1,1,0,1,0.0,13.1,5089.0,4598.0,4347.208333333333,4.9,45.16654,5.5,5.9,4739.666666666667,4778.0,4846.0,4289.75,620.2386812664383,0.9500891265597148
2023-01-08 18:00:00,2023-01-08,18,4976,4.0,0.0,2.5,59.0,0.02,5.0,115.02564102564102,49.275,18,6,1,1,0,1,0.0,14.0,5197.0,4861.0,4335.041666666667,1.7002234803921583,43.4394,4.866666666666666,5.9,4826.0,4799.666666666667,4976.0,4289.75,620.2386812664383,0.9855416914240444
2023-01-08 19:00:00,2023-01-08,19,5049,3.5,0.0,2.6,62.0,0.01,8.0,115.66666666666669,53.25,19,6,1,1,0,1,0.0,14.5,5229.0,5002.0,4325.833333333333,1.0183940329853016,42.4173,4.133333333333333,5.9,4940.666666666667,4836.666666666667,5049.0,4289.75,620.2386812664383,1.0
2023-01-08 20:00:00,2023-01-08,20,4959,3.1,0.0,2.9,64.0,0.01,0.0,115.66666666666669,56.475,20,6,1,1,0,1,0.0,14.9,5112.0,4962.0,4318.333333333333,0.2873269503972266,41.62316,3.533333333333333,5.9,4994.666666666667,4867.166666666667,5049.0,4289.75,620.2386812664383,0.982174688057041
2023-01-08 21:00:00,2023-01-08,21,4791,3.1,0.0,2.0,64.0,0.01,8.0,115.46153846153848,57.475,21,6,1,1,0,1,0.0,14.9,4920.0,4847.0,4311.958333333333,1.1391983663625846,41.62316,3.233333333333333,5.7,4933.0,4879.5,5049.0,4289.75,620.2386812664383,0.9489007724301842
2023-01-08 22:00:00,2023-01-08,22,4547,3.1,0.0,2.4,64.0,0.01,8.0,111.15384615384616,54.925,22,6,1,1,0,1,0.0,14.9,4668.0,4666.0,4306.583333333333,0.727522450956759,41.62316,3.1,4.9,4765.666666666667,4853.166666666667,5049.0,4289.75,620.2386812664383,0.9005743711626064
2023-01-08 23:00:00,2023-01-08,23,4231,3.2,0.0,1.5,63.0,0.01,8.0,110.17948717948718,54.35,23,6,1,1,0,1,0.0,14.8,4362.0,4382.0,4301.541666666667,1.8789179698599183,41.87884,3.1333333333333333,4.0,4523.0,4758.833333333333,5049.0,4289.75,620.2386812664383,0.8379877203406615
2023-01-09 00:00:00,2023-01-08,24,3935,3.2,0.0,2.4,64.0,0.01,9.0,107.1025641025641,52.85,0,0,1,0,0,0,0.0,14.8,4087.0,4071.0,4296.083333333333,0.8456592180738698,41.76752,3.1666666666666665,3.5,4237.666666666667,4585.333333333333,5049.0,4289.75,620.2386812664383,0.596302470071223
2023-01-09 01:00:00,2023-01-09,1,3588,3.2,0.0,1.7,65.0,0.01,9.0,106.28205128205128,52.25,1,0,1,0,0,0,0.0,14.8,3758.0,3763.0,4289.75,1.6113043056423988,41.6562,3.2,3.2,3918.0,4341.833333333333,4959.0,4282.666666666667,627.5036578217772,0.543718745264434
2023-01-09 02:00:00,2023-01-09,2,3358,3.3,0.0,2.0,65.0,0.01,9.0,102.6153846153846,51.15,2,0,1,0,0,0,0.0,14.7,3514.0,3544.0,4282.666666666667,1.372252653680457,41.80155,3.233333333333333,3.3,3627.0,4075.0,4791.0,4276.166666666667,636.5547667047139,0.5088649795423549
2023-01-09 03:00:00,2023-01-09,3,3219,3.4,0.0,2.2,66.0,0.01,9.0,103.23076923076924,51.9,3,0,1,0,0,0,0.0,14.6,3361.0,3424.0,4276.166666666667,1.2775777329571487,41.83756,3.2999999999999994,3.4,3388.3333333333335,3813.0,4547.0,4270.25,646.0204768594716,0.4878011819972723
2023-01-09 04:00:00,2023-01-09,4,3165,3.4,0.0,1.4,66.0,0.01,8.0,100.51282051282053,50.4,4,0,1,0,0,0,0.0,14.6,3284.0,3371.0,4270.25,2.251179333259331,41.83756,3.366666666666666,3.4,3247.3333333333335,3582.6666666666665,4231.0,4265.291666666667,654.3225822686136,0.4796181239581755
2023-01-09 05:00:00,2023-01-09,5,3224,3.5,0.0,2.0,66.0,0.01,9.0,101.07692307692308,50.625,5,0,1,0,0,0,0.0,14.5,3290.0,3430.0,4265.291666666667,1.6053069409983292,41.9839,3.433333333333333,3.5,3202.6666666666665,3414.8333333333335,3935.0,4262.541666666667,658.7236657002867,0.4885588725564479
2023-01-09 06:00:00,2023-01-09,6,3517,3.7,0.0,1.6,66.0,0.01,9.0,100.07692307692308,50.25,6,0,1,0,0,0,0.0,14.3,3423.0,3737.0,4262.541666666667,2.314696097273946,42.27658,3.533333333333333,3.7,3302.0,3345.1666666666665,3588.0,4266.458333333333,653.7757213606052,0.53295953932414
2023-01-09 07:00:00,2023-01-09,7,4095,3.8,0.0,2.0,74.0,0.01,9.0,104.3846153846154,50.7,7,0,1,0,0,0,0.0,14.2,3634.0,4344.0,4266.458333333333,1.9548883719751384,41.57988,3.666666666666666,3.8,3612.0,3429.6666666666665,4095.0,4285.666666666667,641.033856981908,0.6205485679648431
2023-01-09 08:00:00,2023-01-09,8,4856,3.5,0.0,1.9,72.0,0.01,8.0,111.2051282051282,49.475,8,0,1,0,0,0,0.0,14.5,3892.0,5143.0,4285.666666666667,1.7171995305209524,41.3338,3.666666666666666,3.8,4156.0,3679.3333333333335,4856.0,4325.833333333333,645.4808565959829,0.7358690710713744
2023-01-09 09:00:00,2023-01-09,9,5750,3.6,0.0,1.3,74.0,0.1,8.0,125.8974358974359,51.125,9,0,1,0,0,0,0.0,14.4,4249.0,6090.0,4325.833333333333,2.630011407443095,41.27136,3.633333333333333,3.8,4900.333333333333,4101.166666666667,5750.0,4388.375,707.4547035738015,0.8713441430519776
2023-01-09 10:00:00,2023-01-09,10,6408,4.7,0.0,1.5,72.0,0.63,0.0,132.69230769230768,51.425,10,0,1,0,0,0,0.0,13.3,4576.0,6842.0,4388.375,3.5901320867396764,43.16116,3.933333333333333,4.7,5671.333333333333,4641.666666666667,6408.0,4464.708333333333,818.6722803028275,0.9710562206394908
2023-01-09 11:00:00,2023-01-09,11,6599,5.5,0.0,3.0,65.0,1.3,0.0,140.5897435897436,52.425,11,0,1,0,0,0,0.0,12.5,4817.0,7119.0,4464.708333333333,3.09117373901966,44.99925,4.6,5.5,6252.333333333333,5204.166666666667,6599.0,4538.958333333333,925.8119106171507,1.0
2023-01-09 12:00:00,2023-01-09,12,6530,6.3,0.0,2.9,59.0,1.72,0.0,139.44736842105263,48.87179487179487,12,0,1,0,0,0,0.0,11.7,4846.0,7289.0,4538.958333333333,4.1227797541894144,46.64583,5.5,6.3,6512.333333333333,5706.333333333333,6599.0,4609.125,1010.0742251029825,0.9895438702833763
2023-01-09 13:00:00,2023-01-09,13,6378,6.5,0.0,3.6,51.0,1.89,0.0,126.13157894736842,42.05128205128205,13,0,1,0,0,0,0.0,11.5,4827.0,7149.0,4609.125,3.912018253511104,47.55385,6.1000000000000005,6.5,6502.333333333333,6086.833333333333,6599.0,4673.75,1072.3189925293357,0.966510077284437
2023-01-09 14:00:00,2023-01-09,14,6301,6.7,0.0,4.4,51.0,1.79,0.0,107.71052631578948,37.05263157894737,14,0,1,0,0,0,0.0,11.3,4776.0,7060.0,4673.75,3.7274440745122455,47.81683,6.5,6.7,6403.0,6327.666666666667,6599.0,4737.291666666667,1122.64344408019,0.9548416426731323
2023-01-09 15:00:00,2023-01-09,15,6199,5.8,0.0,3.9,51.0,1.52,0.0,96.26315789473684,36.81578947368421,15,0,1,0,0,0,0.0,12.2,4717.0,6945.0,4737.291666666667,2.8826507914506667,46.63342,6.333333333333333,6.7,6292.666666666667,6402.5,6599.0,4799.041666666667,1161.562234353098,0.9393847552659493
2023-01-09 16:00:00,2023-01-09,16,6125,5.6,0.0,3.7,46.0,1.06,0.0,88.46153846153847,36.282051282051285,16,0,1,0,0,0,0.0,12.4,4705.0,6828.0,4799.041666666667,2.754449199638295,46.80824,6.033333333333332,6.7,6208.333333333333,6355.333333333333,6599.0,4858.208333333333,1192.3218481151607,0.92817093499015
2023-01-09 17:00:00,2023-01-09,17,6159,4.3,0.0,3.1,45.0,0.46,0.0,78.94871794871794,32.53846153846154,17,0,1,0,0,0,0.0,13.7,4797.0,6817.0,4858.208333333333,1.574716278496703,45.26365,5.233333333333333,6.7,6161.0,6282.0,6530.0,4914.958333333333,1221.341759640019,0.9333232307925443
2023-01-09 18:00:00,2023-01-09,18,6242,2.8,0.0,3.0,49.0,0.05,0.0,64.41025641025641,25.871794871794872,18,0,1,0,0,0,0.0,15.2,4976.0,6838.0,4914.958333333333,-0.1534641208375102,42.91928,4.233333333333333,6.7,6175.333333333333,6234.0,6378.0,4967.708333333333,1251.0703757762492,0.9459008940748598
2023-01-09 19:00:00,2023-01-09,19,6053,1.7,0.0,1.1,50.0,0.0,0.0,55.51282051282051,22.07692307692308,19,0,1,0,0,0,0.0,16.3,5049.0,6549.0,4967.708333333333,1.7,41.3685,2.933333333333333,6.7,6151.333333333333,6179.833333333333,6301.0,5009.541666666667,1270.5411712154869,0.9172601909380209
2023-01-09 20:00:00,2023-01-09,20,5744,0.8,0.0,1.0,53.0,0.0,0.0,49.66666666666666,20.512820512820515,20,0,1,0,0,0,0.0,17.2,4959.0,6156.0,5009.541666666667,0.8,39.78876,1.7666666666666664,5.8,6013.0,6087.0,6242.0,5042.25,1279.257945570144,0.8704349143809668
2023-01-09 21:00:00,2023-01-09,21,5411,0.6,0.0,2.7,56.0,0.0,0.0,52.0,22.94871794871795,21,0,1,0,0,0,0.0,17.4,4791.0,5757.0,5042.25,-2.524930783364132,39.11064,1.033333333333333,5.6,5736.0,5955.666666666667,6242.0,5068.083333333333,1280.2233812101308,0.8199727231398697
2023-01-09 22:00:00,2023-01-09,22,5036,-0.3,0.0,2.2,58.0,0.0,0.0,53.87179487179487,24.743589743589745,22,0,1,0,0,0,0.0,18.3,4547.0,5350.0,5068.083333333333,-3.0648432737247413,37.59074,0.3666666666666664,4.3,5397.0,5774.166666666667,6242.0,5088.458333333333,1275.452041917642,0.7631459312016973
2023-01-09 23:00:00,2023-01-09,23,4565,-1.1,0.0,1.7,61.0,0.0,0.0,55.12820512820513,25.56410256410257,23,0,1,0,0,0,0.0,19.1,4231.0,4841.0,5088.458333333333,-3.3393458373203178,36.02171,-0.266666666666667,2.8,5004.0,5508.5,6242.0,5102.375,1267.48668846453,0.6917714805273526
2023-01-10 00:00:00,2023-01-09,24,4183,-1.3,0.0,1.1,60.0,0.0,0.0,52.51282051282051,24.743589743589745,0,1,1,0,0,0,0.0,19.3,3935.0,4440.0,5102.375,-1.3,35.8948,-0.9000000000000004,1.7,4594.666666666667,5165.333333333333,6053.0,5112.708333333333,1258.5350517364518,0.6175081192795985
2023-01-10 01:00:00,2023-01-10,1,3816,-2.1,0.0,1.3,62.0,0.0,0.0,50.05128205128205,25.025641025641026,1,1,1,0,0,0,0.0,20.1,3588.0,4074.0,5112.708333333333,-3.80559821364276,34.444019999999995,-1.5000000000000002,0.8,4188.0,4792.5,5744.0,5122.208333333333,1247.3361521455527,0.5633303808680248
2023-01-10 02:00:00,2023-01-10,2,3520,-2.6,0.0,1.4,67.0,0.0,0.0,47.7948717948718,23.05128205128205,2,1,1,0,0,0,0.0,20.6,3358.0,3777.0,5122.208333333333,-4.55947077961109,32.88842,-2.0000000000000004,0.6,3839.6666666666665,4421.833333333333,5411.0,5128.958333333333,1237.7756866097818,0.519633894301742
2023-01-10 03:00:00,2023-01-10,3,3375,-2.8,0.0,2.0,70.0,0.0,0.0,48.48717948717949,23.89743589743589,3,1,1,0,0,0,0.0,20.8,3219.0,3631.0,5128.958333333333,-5.735903109514654,32.081599999999995,-2.5000000000000004,-0.3,3570.3333333333335,4082.5,5036.0,5135.458333333333,1227.678154225413,0.49822852081488045
2023-01-10 04:00:00,2023-01-10,4,3318,-3.0,0.0,0.7,72.0,0.0,0.0,47.15384615384615,23.692307692307693,4,1,1,0,0,0,0.0,21.0,3165.0,3571.0,5135.458333333333,-3.0,31.4356,-2.8000000000000003,-1.1,3404.3333333333335,3796.1666666666665,4565.0,5141.833333333333,1217.35506830129,0.48981399468556247
2023-01-10 05:00:00,2023-01-10,5,3379,-3.2,0.0,1.8,71.0,0.0,0.0,46.48717948717949,24.25641025641025,5,1,1,0,0,0,0.0,21.2,3224.0,3632.0,5141.833333333333,-5.912263012076942,31.30572,-3.0,-1.3,3357.3333333333335,3598.5,4183.0,5148.291666666667,1207.1061867186709,0.49881901387658695
2023-01-10 06:00:00,2023-01-10,6,3677,-3.8,0.0,2.0,70.0,0.0,0.0,47.05128205128205,24.58974358974359,6,1,1,0,0,0,0.0,21.8,3517.0,3928.0,5148.291666666667,-6.901174546104017,30.578599999999994,-3.3333333333333335,-2.1,3458.0,3514.1666666666665,3816.0,5154.958333333333,1198.113425681016,0.5428107469737231
2023-01-10 07:00:00,2023-01-10,7,4251,-3.7,0.0,2.1,73.0,0.0,0.0,49.07692307692308,26.28205128205128,7,1,1,0,0,0,0.0,21.7,4095.0,4535.0,5154.958333333333,-6.922618125717708,30.19001,-3.5666666666666664,-2.6,3769.0,3586.6666666666665,4251.0,5161.458333333333,1192.5230461419635,0.6275465013286093
2023-01-10 08:00:00,2023-01-10,8,5026,-3.9,0.0,1.6,75.0,0.0,0.0,50.82051282051282,27.102564102564106,8,1,1,0,0,0,0.0,21.9,4856.0,5369.0,5161.458333333333,-6.396421375850194,29.52025,-3.8000000000000003,-2.8,4318.0,3837.6666666666665,5026.0,5168.541666666667,1191.1338762842245,0.7419545320342485
2023-01-10 09:00:00,2023-01-10,9,5931,-3.2,0.0,2.3,75.0,0.29,0.0,54.15384615384615,29.025641025641026,9,1,1,0,0,0,0.0,21.2,5750.0,6389.0,5168.541666666667,-6.593981682685078,30.607,-3.6,-3.0,5069.333333333333,4263.666666666667,5931.0,5176.083333333333,1195.5402968738751,0.8755535872453498
2023-01-10 10:00:00,2023-01-10,10,6575,-0.4,0.0,2.2,66.0,0.84,0.0,57.74358974358975,30.35897435897436,10,1,1,0,0,0,0.0,18.4,6408.0,7151.0,5176.083333333333,-3.182206003635062,36.27663999999999,-2.5000000000000004,-0.4,5844.0,4806.5,6575.0,5183.041666666667,1203.4817055442545,0.9706229701801004
2023-01-10 11:00:00,2023-01-10,11,6774,2.2,0.0,2.3,56.0,1.45,0.0,64.3157894736842,34.23076923076923,11,1,1,0,0,0,0.0,15.8,6599.0,7385.0,5183.041666666667,-0.2351135005161202,41.29368,-0.4666666666666668,2.2,6426.666666666667,5372.333333333333,6774.0,5190.333333333333,1212.9268111783829,1.0
2023-01-10 12:00:00,2023-01-10,12,6647,4.5,0.0,1.1,49.0,1.84,0.0,67.21621621621621,35.270270270270274,12,1,1,0,0,0,0.0,13.5,6530.0,7323.0,5190.333333333333,4.5,45.12094999999999,2.1,4.5,6665.333333333333,5867.333333333333,6774.0,5195.208333333333,1218.7663748435436,0.9812518452908179
2023-01-10 13:00:00,2023-01-10,13,6434,6.4,0.0,0.7,45.0,1.95,0.0,69.34210526315789,35.60526315789474,13,1,1,0,0,0,0.0,11.6,6378.0,7133.0,5195.208333333333,6.4,47.9002,4.366666666666667,6.4,6618.333333333333,6231.166666666667,6774.0,5197.541666666667,1221.1805043790046,0.9498080897549454
2023-01-10 14:00:00,2023-01-10,14,6304,8.2,0.0,1.6,40.0,1.9,0.0,66.78947368421052,33.473684210526315,14,1,1,0,0,0,0.0,9.8,6301.0,7048.0,5197.541666666667,7.47259460109745,50.4692,6.366666666666667,8.2,6461.666666666667,6444.166666666667,6774.0,5197.666666666667,1221.2985130470815,0.9306170652494833
2023-01-10 15:00:00,2023-01-10,15,6177,8.8,0.0,1.9,41.0,1.57,0.0,65.78378378378379,33.67567567567568,15,1,1,0,0,0,0.0,9.2,6199.0,6950.0,5197.666666666667,7.869582665243759,51.13692,7.8,8.8,6305.0,6485.166666666667,6774.0,5196.75,1220.522277729817,0.9118689105403012
2023-01-10 16:00:00,2023-01-10,16,6073,8.5,0.0,2.3,40.0,1.07,0.0,67.45945945945945,35.027027027027025,16,1,1,0,0,0,0.0,9.5,6125.0,6851.0,5196.75,7.1835660453476615,50.831,8.5,8.8,6184.666666666667,6401.5,6774.0,5194.583333333333,1218.8478136148176,0.8965160909359315
2023-01-10 17:00:00,2023-01-10,17,6046,6.8,0.0,2.1,44.0,0.41,1.0,72.08108108108108,38.75675675675676,17,1,1,0,0,0,0.0,11.2,6159.0,6820.0,5194.583333333333,5.357477956473626,48.47808,8.033333333333333,8.8,6098.666666666667,6280.166666666667,6647.0,5189.875,1215.1730709620347,0.8925302627694125
2023-01-10 18:00:00,2023-01-10,18,6127,4.9,0.0,1.6,51.0,0.01,1.0,73.3076923076923,40.1025641025641,18,1,1,0,0,0,0.0,13.1,6242.0,6861.0,5189.875,3.690135698293548,45.45001,6.733333333333333,8.8,6082.0,6193.5,6434.0,5185.083333333333,1211.0637407081301,0.9044877472689696
2023-01-10 19:00:00,2023-01-10,19,5936,4.2,0.0,1.0,52.0,0.0,9.0,74.3157894736842,41.26315789473684,19,1,1,0,0,0,0.0,13.8,6053.0,6549.0,5185.083333333333,4.2,44.42816,5.3,8.8,6036.333333333333,6110.5,6304.0,5180.208333333333,1207.648810856168,0.876291703572483
2023-01-10 20:00:00,2023-01-10,20,5647,3.5,0.0,1.8,55.0,0.0,10.0,74.3157894736842,42.256410256410255,20,1,1,0,0,0,0.0,14.5,5744.0,6196.0,5180.208333333333,1.834153325291558,43.17575,4.2,8.8,5903.333333333333,6001.0,6177.0,5176.166666666667,1205.8408816606177,0.8336285798641866
2023-01-10 21:00:00,2023-01-10,21,5317,2.9,0.0,0.4,57.0,0.0,7.0,76.61538461538461,44.48717948717949,21,1,1,0,0,0,0.0,15.1,5411.0,5797.0,5176.166666666667,2.9,42.13446999999999,3.533333333333333,8.5,5633.333333333333,5857.666666666667,6127.0,5172.25,1205.197449094689,0.7849129022733983
2023-01-10 22:00:00,2023-01-10,22,4961,2.2,0.0,0.4,62.0,0.0,6.0,75.28205128205128,43.92307692307692,22,1,1,0,0,0,0.0,15.8,5036.0,5372.0,5172.25,2.2,40.56636,2.8666666666666667,6.8,5308.333333333333,5672.333333333333,6127.0,5169.125,1205.6632420625867,0.7323590197815175
2023-01-10 23:00:00,2023-01-10,23,4514,1.9,0.0,0.4,63.0,0.0,6.0,75.38461538461539,44.92105263157895,23,1,1,0,0,0,0.0,16.1,4565.0,4867.0,5169.125,1.9,40.01503,2.3333333333333335,4.9,4930.666666666667,5417.0,6127.0,5167.0,1206.8187068919449,0.6663714201358134
2023-01-11 00:00:00,2023-01-10,24,4158,1.2,0.0,1.8,66.0,0.0,3.0,71.51282051282051,43.74358974358975,0,2,1,0,0,0,0.0,16.8,4183.0,4469.0,5167.0,-0.8250642233573294,38.61807999999999,1.7666666666666666,4.2,4544.333333333333,5088.833333333333,5936.0,5165.958333333333,1207.715431467941,0.6267711787760024
2023-01-11 01:00:00,2023-01-11,1,3812,0.4,0.0,2.0,70.0,0.0,0.0,71.46153846153847,44.38461538461539,1,2,1,0,0,0,0.0,17.6,3816.0,4083.0,5165.958333333333,-2.007034512428695,36.8912,1.1666666666666667,3.5,4161.333333333333,4734.833333333333,5647.0,5165.791666666667,1207.910088043435,0.5746156165209527
2023-01-11 02:00:00,2023-01-11,2,3500,-0.3,0.0,1.6,68.0,0.0,0.0,68.25641025641026,41.73684210526316,2,2,1,0,0,0,0.0,18.3,3520.0,3783.0,5165.791666666667,-2.270102572791392,36.13104,0.43333333333333335,2.9,3823.3333333333335,4377.0,5317.0,5164.958333333333,1209.1011925560977,0.5275851673198674
2023-01-11 03:00:00,2023-01-11,3,3352,-0.6,0.0,0.8,73.0,0.0,0.0,68.02564102564102,42.38461538461539,3,2,1,0,0,0,0.0,18.6,3375.0,3632.0,5164.958333333333,-0.6,34.941379999999995,-0.16666666666666666,2.2,3554.6666666666665,4049.5,4961.0,5164.0,1210.5897951717216,0.5052758516731987
2023-01-11 04:00:00,2023-01-11,4,3294,-0.8,0.0,0.5,78.0,0.0,0.0,66.0,41.35897435897436,4,2,1,0,0,0,0.0,18.8,3318.0,3563.0,5164.0,-0.8,33.88024,-0.5666666666666668,1.9,3382.0,3771.6666666666665,4514.0,5163.0,1212.1898258577496,0.4965330117576123
2023-01-11 05:00:00,2023-01-11,5,3360,-1.0,0.0,1.4,78.0,0.0,0.0,65.7948717948718,42.56410256410256,5,2,1,0,0,0,0.0,19.0,3379.0,3615.0,5163.0,-2.7432974161789776,33.56379999999999,-0.7999999999999999,1.2,3335.3333333333335,3579.3333333333335,4158.0,5162.208333333333,1213.4111808618618,0.5064817606270726
2023-01-11 06:00:00,2023-01-11,6,3650,-1.1,0.0,0.8,80.0,0.0,0.0,65.05128205128206,41.97435897435897,6,2,1,0,0,0,0.0,19.1,3677.0,3905.0,5162.208333333333,-1.1,33.09779999999999,-0.9666666666666668,0.4,3434.6666666666665,3494.6666666666665,3812.0,5161.083333333333,1214.8596954834509,0.5501959602050045
2023-01-11 07:00:00,2023-01-11,7,4217,-1.5,0.0,1.4,83.0,0.0,0.0,68.0,44.02564102564103,7,2,1,0,0,0,0.0,19.5,4251.0,4481.0,5161.083333333333,-3.310851592251513,31.98345,-1.2000000000000002,-0.3,3742.3333333333335,3562.1666666666665,4217.0,5159.666666666667,1215.9864010490537,0.6356647573108231
2023-01-11 08:00:00,2023-01-11,8,4966,-1.9,0.0,2.1,84.0,0.0,0.0,67.97368421052632,44.10526315789474,8,2,1,0,0,0,0.0,19.9,5026.0,5282.0,5159.666666666667,-4.81745879734205,31.16896,-1.5,-0.6,4277.666666666667,3806.5,4966.0,5157.166666666667,1216.334788962553,0.7485679831172747
2023-01-11 09:00:00,2023-01-11,9,5827,-1.5,0.0,2.0,83.0,0.26,0.0,71.17948717948718,46.51282051282051,9,2,1,0,0,0,0.0,19.5,5931.0,6264.0,5157.166666666667,-4.2210502419484826,31.98345,-1.633333333333333,-0.8,5003.333333333333,4219.0,5827.0,5152.833333333333,1213.6403258707699,0.878353934277962
