datetime,전력사용량(MWh),예측값(MWh),hour,dayofweek,month,is_weekend,is_holiday,is_off,기온(°C),강수량(mm),풍속(m/s),습도(%),일사(MJ/m2),전운량(10분위),미세먼지(PM10),초미세먼지(PM25),체감온도,불쾌지수,CDD,HDD,CDD_squared,is_heatwave,temp_humidity,temp_3h_mean,temp_6h_max,lag_24,lag_168,rolling_3h_mean,rolling_6h_mean,rolling_6h_max,rolling_24h_mean,rolling_24h_std,is_peak_hour,peak_CDD_interaction,peak_heatwave,ratio_to_daily_max
2023-01-09 01:00:00,3588,3619.9614,1,0,1,0,0,0,3.2,0.0,1.7,65.0,0.0,9.0,106.28205128205128,52.25,1.6113043056423988,41.6562,0.0,14.8,0.0,0,208.0,3.1666666666666665,3.5,3758.0,3763.0,4237.666666666667,4585.333333333333,5049.0,4289.75,620.2386812664383,0,0.0,0,0.7793622499504852
2023-01-09 02:00:00,3358,3373.2612,2,0,1,0,0,0,3.3,0.0,2.0,65.0,0.0,9.0,102.6153846153846,51.15,1.372252653680457,41.80155,0.0,14.7,0.0,0,214.5,3.2,3.2,3514.0,3544.0,3918.0,4341.833333333333,4959.0,4282.666666666667,627.5036578217772,0,0.0,0,0.7106357694592988
2023-01-09 03:00:00,3219,3242.9905,3,0,1,0,0,0,3.4,0.0,2.2,66.0,0.0,9.0,103.23076923076924,51.9,1.2775777329571487,41.83756,0.0,14.6,0.0,0,224.4,3.233333333333333,3.3,3361.0,3424.0,3627.0,4075.0,4791.0,4276.166666666667,636.5547667047139,0,0.0,0,0.6650821944939592
2023-01-09 04:00:00,3165,3162.6074,4,0,1,0,0,0,3.4,0.0,1.4,66.0,0.0,8.0,100.51282051282053,50.4,2.251179333259331,41.83756,0.0,14.6,0.0,0,224.4,3.2999999999999994,3.4,3284.0,3371.0,3388.3333333333335,3813.0,4547.0,4270.25,646.0204768594716,0,0.0,0,0.6375519904931669
2023-01-09 05:00:00,3224,3239.2837,5,0,1,0,0,0,3.5,0.0,2.0,66.0,0.0,9.0,101.07692307692308,50.625,1.6053069409983292,41.9839,0.0,14.5,0.0,0,231.0,3.366666666666666,3.4,3290.0,3430.0,3247.3333333333335,3582.6666666666665,4231.0,4265.291666666667,654.3225822686136,0,0.0,0,0.6268568033273916
2023-01-09 06:00:00,3517,3542.2197,6,0,1,0,0,0,3.7,0.0,1.6,66.0,0.0,9.0,100.07692307692308,50.25,2.314696097273946,42.27658,0.0,14.3,0.0,0,244.20000000000002,3.433333333333333,3.5,3423.0,3737.0,3202.6666666666665,3414.8333333333335,3935.0,4262.541666666667,658.7236657002867,0,0.0,0,0.6385422856011091
2023-01-09 07:00:00,4095,4052.8665,7,0,1,0,0,0,3.8,0.0,2.0,74.0,0.0,9.0,104.3846153846154,50.7,1.9548883719751384,41.57988,0.0,14.2,0.0,0,281.2,3.533333333333333,3.7,3634.0,4344.0,3302.0,3345.1666666666665,3588.0,4266.458333333333,653.7757213606052,0,0.0,0,0.69657357892652
2023-01-09 08:00:00,4856,4786.613,8,0,1,0,0,0,3.5,0.0,1.9,72.0,0.01,8.0,111.2051282051282,49.475,1.7171995305209524,41.3338,0.0,14.5,0.0,0,252.0,3.666666666666666,3.8,3892.0,5143.0,3612.0,3429.6666666666665,4095.0,4285.666666666667,641.033856981908,0,0.0,0,0.8110516934046346
2023-01-09 09:00:00,5750,5694.616,9,0,1,0,0,0,3.6,0.0,1.3,74.0,0.1,8.0,125.8974358974359,51.125,2.630011407443095,41.27136,0.0,14.4,0.0,0,266.40000000000003,3.666666666666666,3.8,4249.0,6090.0,4156.0,3679.3333333333335,4856.0,4325.833333333333,645.4808565959829,0,0.0,0,0.9617746088334324
2023-01-09 10:00:00,6408,6379.12,10,0,1,0,0,0,4.7,0.0,1.5,72.0,0.63,0.0,132.69230769230768,51.425,3.5901320867396764,43.16116,0.0,13.3,0.0,0,338.40000000000003,3.633333333333333,3.8,4576.0,6842.0,4900.333333333333,4101.166666666667,5750.0,4388.375,707.4547035738015,0,0.0,0,1.1388393741334917
2023-01-09 11:00:00,6599,6595.1733,11,0,1,0,0,0,5.5,0.0,3.0,65.0,1.3,0.0,140.5897435897436,52.425,3.09117373901966,44.99925,0.0,12.5,0.0,0,357.5,3.933333333333333,4.7,4817.0,7119.0,5671.333333333333,4641.666666666667,6408.0,4464.708333333333,818.6722803028275,0,0.0,0,1.2691622103386808
2023-01-09 12:00:00,6530,6528.486,12,0,1,0,0,0,6.3,0.0,2.9,59.0,1.72,0.0,139.44736842105263,48.87179487179487,4.1227797541894144,46.64583,0.0,11.7,0.0,0,371.7,4.6,5.5,4846.0,7289.0,6252.333333333333,5204.166666666667,6599.0,4538.958333333333,925.8119106171507,0,0.0,0,1.3069914834620717
2023-01-09 13:00:00,6378,6388.095,13,0,1,0,0,0,6.5,0.0,3.6,51.0,1.89,0.0,126.13157894736842,42.05128205128205,3.912018253511104,47.55385,0.0,11.5,0.0,0,331.5,5.5,6.3,4827.0,7149.0,6512.333333333333,5706.333333333333,6599.0,4609.125,1010.0742251029825,0,0.0,0,1.29332541097247
2023-01-09 14:00:00,6301,6285.0903,14,0,1,0,0,0,6.7,0.0,4.4,51.0,1.79,0.0,107.71052631578948,37.05263157894737,3.7274440745122455,47.81683,0.0,11.3,0.0,0,341.7,6.1000000000000005,6.5,4776.0,7060.0,6502.333333333333,6086.833333333333,6599.0,4673.75,1072.3189925293357,1,0.0,0,1.2632204396910278
2023-01-09 15:00:00,6199,6218.5386,15,0,1,0,0,0,5.8,0.0,3.9,51.0,1.52,0.0,96.26315789473684,36.81578947368421,2.8826507914506667,46.63342,0.0,12.2,0.0,0,295.8,6.5,6.7,4717.0,6945.0,6403.0,6327.666666666667,6599.0,4737.291666666667,1122.64344408019,1,0.0,0,1.2479698950287186
2023-01-09 16:00:00,6125,6095.1357,16,0,1,0,0,0,5.6,0.0,3.7,46.0,1.06,0.0,88.46153846153847,36.282051282051285,2.754449199638295,46.80824,0.0,12.4,0.0,0,257.59999999999997,6.333333333333333,6.7,4705.0,6828.0,6292.666666666667,6402.5,6599.0,4799.041666666667,1161.562234353098,1,0.0,0,1.2277678748266982
2023-01-09 17:00:00,6159,6146.178,17,0,1,0,0,0,4.3,0.0,3.1,45.0,0.46,0.0,78.94871794871794,32.53846153846154,1.574716278496703,45.26365,0.0,13.7,0.0,0,193.5,6.033333333333332,6.7,4797.0,6817.0,6208.333333333333,6355.333333333333,6599.0,4858.208333333333,1192.3218481151607,1,0.0,0,1.2131115072291543
2023-01-09 18:00:00,6242,6210.1597,18,0,1,0,0,0,2.8,0.0,3.0,49.0,0.05,0.0,64.41025641025641,25.871794871794872,-0.1534641208375102,42.91928,0.0,15.2,0.0,0,137.2,5.233333333333333,6.7,4976.0,6838.0,6161.0,6282.0,6530.0,4914.958333333333,1221.341759640019,0,0.0,0,1.219845513963161
2023-01-09 19:00:00,6053,6015.4634,19,0,1,0,0,0,1.7,0.0,1.1,50.0,0.0,0.0,55.51282051282051,22.07692307692308,1.7,41.3685,0.0,16.3,0.0,0,85.0,4.233333333333333,6.7,5049.0,6549.0,6175.333333333333,6234.0,6378.0,4967.708333333333,1251.0703757762492,0,0.0,0,1.236284412755001
2023-01-09 20:00:00,5744,5793.7153,20,0,1,0,0,0,0.8,0.0,1.0,53.0,0.0,0.0,49.66666666666666,20.512820512820515,0.8,39.78876,0.0,17.2,0.0,0,42.400000000000006,2.933333333333333,6.7,4959.0,6156.0,6151.333333333333,6179.833333333333,6301.0,5009.541666666667,1270.5411712154869,0,0.0,0,1.1988512576747872
2023-01-09 21:00:00,5411,5483.0825,21,0,1,0,0,0,0.6,0.0,2.7,56.0,0.0,0.0,52.0,22.94871794871795,-2.524930783364132,39.11064,0.0,17.4,0.0,0,33.6,1.7666666666666664,5.8,4791.0,5757.0,6013.0,6087.0,6242.0,5042.25,1279.257945570144,0,0.0,0,1.1376510200039611
2023-01-09 22:00:00,5036,5050.084,22,0,1,0,0,0,-0.3,0.0,2.2,58.0,0.0,0.0,53.87179487179487,24.743589743589745,-3.0648432737247413,37.59074,0.0,18.3,0.0,0,-17.4,1.033333333333333,5.6,4547.0,5350.0,5736.0,5955.666666666667,6242.0,5068.083333333333,1280.2233812101308,0,0.0,0,1.0716973658150128
2023-01-09 23:00:00,4565,4571.3843,23,0,1,0,0,0,-1.1,0.0,1.7,61.0,0.0,0.0,55.12820512820513,25.56410256410257,-3.3393458373203178,36.02171,0.0,19.1,0.0,0,-67.10000000000001,0.3666666666666664,4.3,4231.0,4841.0,5397.0,5774.166666666667,6242.0,5088.458333333333,1275.452041917642,0,0.0,0,0.9974252327193504
2023-01-10 00:00:00,4183,4177.4316,0,1,1,0,0,0,-1.3,0.0,1.1,60.0,0.0,0.0,52.51282051282051,24.743589743589745,-1.3,35.8948,0.0,19.3,0.0,0,-78.0,-0.266666666666667,2.8,3935.0,4440.0,5004.0,5508.5,6242.0,5102.375,1267.48668846453,0,0.0,0,0.6917714805273526
2023-01-10 01:00:00,3816,3825.4578,1,1,1,0,0,0,-2.1,0.0,1.3,62.0,0.0,0.0,50.05128205128205,25.025641025641026,-3.80559821364276,34.444019999999995,0.0,20.1,0.0,0,-130.20000000000002,-0.9000000000000004,1.7,3588.0,4074.0,4594.666666666667,5165.333333333333,6053.0,5112.708333333333,1258.5350517364518,0,0.0,0,0.6338839218063342
2023-01-10 02:00:00,3520,3581.9504,2,1,1,0,0,0,-2.6,0.0,1.4,67.0,0.0,0.0,47.7948717948718,23.05128205128205,-4.55947077961109,32.88842,0.0,20.6,0.0,0,-174.20000000000002,-1.5000000000000002,0.8,3358.0,3777.0,4188.0,4792.5,5744.0,5122.208333333333,1247.3361521455527,0,0.0,0,0.5782694347628429
2023-01-10 03:00:00,3375,3416.5542,3,1,1,0,0,0,-2.8,0.0,2.0,70.0,0.0,0.0,48.48717948717949,23.89743589743589,-5.735903109514654,32.081599999999995,0.0,20.8,0.0,0,-196.0,-2.0000000000000004,0.6,3219.0,3631.0,3839.6666666666665,4421.833333333333,5411.0,5128.958333333333,1237.7756866097818,0,0.0,0,0.5334141536596454
2023-01-10 04:00:00,3318,3322.8755,4,1,1,0,0,0,-3.0,0.0,0.7,72.0,0.0,0.0,47.15384615384615,23.692307692307693,-3.0,31.4356,0.0,21.0,0.0,0,-216.0,-2.5000000000000004,-0.3,3165.0,3571.0,3570.3333333333335,4082.5,5036.0,5135.458333333333,1227.678154225413,0,0.0,0,0.5114411274435521
2023-01-10 05:00:00,3379,3381.5088,5,1,1,0,0,0,-3.2,0.0,1.8,71.0,0.0,0.0,46.48717948717949,24.25641025641025,-5.912263012076942,31.30572,0.0,21.2,0.0,0,-227.20000000000002,-2.8000000000000003,-1.1,3224.0,3632.0,3404.3333333333335,3796.1666666666665,4565.0,5141.833333333333,1217.35506830129,0,0.0,0,0.5028034550689499
2023-01-10 06:00:00,3677,3682.7249,6,1,1,0,0,0,-3.8,0.0,2.0,70.0,0.0,0.0,47.05128205128205,24.58974358974359,-6.901174546104017,30.578599999999994,0.0,21.8,0.0,0,-266.0,-3.0,-1.3,3517.0,3928.0,3357.3333333333335,3598.5,4183.0,5148.291666666667,1207.1061867186709,0,0.0,0,0.5120472798908926
2023-01-10 07:00:00,4251,4269.5195,7,1,1,0,0,0,-3.7,0.0,2.1,73.0,0.0,0.0,49.07692307692308,26.28205128205128,-6.922618125717708,30.19001,0.0,21.7,0.0,0,-270.1,-3.3333333333333335,-2.1,4095.0,4535.0,3458.0,3514.1666666666665,3816.0,5154.958333333333,1198.113425681016,0,0.0,0,0.5572056372177603
2023-01-10 08:00:00,5026,5030.0015,8,1,1,0,0,0,-3.9,0.0,1.6,75.0,0.0,0.0,50.82051282051282,27.102564102564106,-6.396421375850194,29.52025,0.0,21.9,0.0,0,-292.5,-3.5666666666666664,-2.6,4856.0,5369.0,3769.0,3586.6666666666665,4251.0,5161.458333333333,1192.5230461419635,0,0.0,0,0.6441885134111229
2023-01-10 09:00:00,5931,5937.8843,9,1,1,0,0,0,-3.2,0.0,2.3,75.0,0.29,0.0,54.15384615384615,29.025641025641026,-6.593981682685078,30.607,0.0,21.2,0.0,0,-240.0,-3.8000000000000003,-2.8,5750.0,6389.0,4318.0,3837.6666666666665,5026.0,5168.541666666667,1191.1338762842245,0,0.0,0,0.761630550083346
2023-01-10 10:00:00,6575,6620.505,10,1,1,0,0,0,-0.4,0.0,2.2,66.0,0.84,0.0,57.74358974358975,30.35897435897436,-3.182206003635062,36.27663999999999,0.0,18.4,0.0,0,-26.400000000000002,-3.6,-3.0,6408.0,7151.0,5069.333333333333,4263.666666666667,5931.0,5176.083333333333,1195.5402968738751,0,0.0,0,0.8987725412941355
2023-01-10 11:00:00,6774,6787.4653,11,1,1,0,0,0,2.2,0.0,2.3,56.0,1.45,0.0,64.3157894736842,34.23076923076923,-0.2351135005161202,41.29368,0.0,15.8,0.0,0,123.20000000000002,-2.5000000000000004,-0.4,6599.0,7385.0,5844.0,4806.5,6575.0,5183.041666666667,1203.4817055442545,0,0.0,0,0.996363085315957
2023-01-10 12:00:00,6647,6618.9517,12,1,1,0,0,0,4.5,0.0,1.1,49.0,1.84,0.0,67.21621621621621,35.270270270270274,4.5,45.12094999999999,0.0,13.5,0.0,0,220.5,-0.4666666666666668,2.2,6530.0,7323.0,6426.666666666667,5372.333333333333,6774.0,5190.333333333333,1212.9268111783829,0,0.0,0,1.026519169571147
2023-01-10 13:00:00,6434,6467.003,13,1,1,0,0,0,6.4,0.0,0.7,45.0,1.95,0.0,69.34210526315789,35.60526315789474,6.4,47.9002,0.0,11.6,0.0,0,288.0,2.1,4.5,6378.0,7133.0,6665.333333333333,5867.333333333333,6774.0,5195.208333333333,1218.7663748435436,0,0.0,0,1.007273829368086
2023-01-10 14:00:00,6304,6327.506,14,1,1,0,0,0,8.2,0.0,1.6,40.0,1.9,0.0,66.78947368421052,33.473684210526315,7.47259460109745,50.4692,0.0,9.8,0.0,0,328.0,4.366666666666667,6.4,6301.0,7048.0,6618.333333333333,6231.166666666667,6774.0,5197.541666666667,1221.1805043790046,1,0.0,0,0.9749962115472042
2023-01-10 15:00:00,6177,6168.6616,15,1,1,0,0,0,8.8,0.0,1.9,41.0,1.57,0.0,65.78378378378379,33.67567567567568,7.869582665243759,51.13692,0.0,9.2,0.0,0,360.8,6.366666666666667,8.2,6199.0,6950.0,6461.666666666667,6444.166666666667,6774.0,5197.666666666667,1221.2985130470815,1,0.0,0,0.9552962570086376
2023-01-10 16:00:00,6073,6077.0796,16,1,1,0,0,0,8.5,0.0,2.3,40.0,1.07,0.0,67.45945945945945,35.027027027027025,7.1835660453476615,50.831,0.0,9.5,0.0,0,340.0,7.8,8.8,6125.0,6851.0,6305.0,6485.166666666667,6774.0,5196.75,1220.522277729817,1,0.0,0,0.9360509168055766
2023-01-10 17:00:00,6046,6064.1562,17,1,1,0,0,0,6.8,0.0,2.1,44.0,0.41,1.0,72.08108108108108,38.75675675675676,5.357477956473626,48.47808,0.0,11.2,0.0,0,299.2,8.5,8.8,6159.0,6820.0,6184.666666666667,6401.5,6774.0,5194.583333333333,1218.8478136148176,1,0.0,0,0.9202909531747234
2023-01-10 18:00:00,6127,6149.3457,18,1,1,0,0,0,4.9,0.0,1.6,51.0,0.01,1.0,73.3076923076923,40.1025641025641,3.690135698293548,45.45001,0.0,13.1,0.0,0,249.9,8.033333333333333,8.8,6242.0,6861.0,6098.666666666667,6280.166666666667,6647.0,5189.875,1215.1730709620347,0,0.0,0,0.9161994241551751
2023-01-10 19:00:00,5936,5983.799,19,1,1,0,0,0,4.2,0.0,1.0,52.0,0.0,9.0,74.3157894736842,41.26315789473684,4.2,44.42816,0.0,13.8,0.0,0,218.4,6.733333333333333,8.8,6053.0,6549.0,6082.0,6193.5,6434.0,5185.083333333333,1211.0637407081301,0,0.0,0,0.9284740112138202
2023-01-10 20:00:00,5647,5727.623,20,1,1,0,0,0,3.5,0.0,1.8,55.0,0.0,10.0,74.3157894736842,42.256410256410255,1.834153325291558,43.17575,0.0,14.5,0.0,0,192.5,5.3,8.8,5744.0,6196.0,6036.333333333333,6110.5,6304.0,5180.208333333333,1207.648810856168,0,0.0,0,0.8995302318533112
2023-01-10 21:00:00,5317,5294.3447,21,1,1,0,0,0,2.9,0.0,0.4,57.0,0.0,7.0,76.61538461538461,44.48717948717949,2.9,42.13446999999999,0.0,15.1,0.0,0,165.29999999999998,4.2,8.8,5411.0,5797.0,5903.333333333333,6001.0,6177.0,5176.166666666667,1205.8408816606177,0,0.0,0,0.8557357175329595
2023-01-10 22:00:00,4961,4942.566,22,1,1,0,0,0,2.2,0.0,0.4,62.0,0.0,6.0,75.28205128205128,43.92307692307692,2.2,40.56636,0.0,15.8,0.0,0,136.4,3.533333333333333,8.5,5036.0,5372.0,5633.333333333333,5857.666666666667,6127.0,5172.25,1205.197449094689,0,0.0,0,0.8057281406273678
2023-01-10 23:00:00,4514,4560.099,23,1,1,0,0,0,1.9,0.0,0.4,63.0,0.0,6.0,75.38461538461539,44.92105263157895,1.9,40.01503,0.0,16.1,0.0,0,119.69999999999999,2.8666666666666667,6.8,4565.0,4867.0,5308.333333333333,5672.333333333333,6127.0,5169.125,1205.6632420625867,0,0.0,0,0.7517805728140627
2023-01-11 00:00:00,4158,4153.9185,0,2,1,0,0,0,1.2,0.0,1.8,66.0,0.0,3.0,71.51282051282051,43.74358974358975,-0.8250642233573294,38.61807999999999,0.0,16.8,0.0,0,79.2,2.3333333333333335,4.9,4183.0,4469.0,4930.666666666667,5417.0,6127.0,5167.0,1206.8187068919449,0,0.0,0,0.6663714201358134
2023-01-11 01:00:00,3812,3801.5032,1,2,1,0,0,0,0.4,0.0,2.0,70.0,0.0,0.0,71.46153846153847,44.38461538461539,-2.007034512428695,36.8912,0.0,17.6,0.0,0,28.0,1.7666666666666666,4.2,3816.0,4083.0,4544.333333333333,5088.833333333333,5936.0,5165.958333333333,1207.715431467941,0,0.0,0,0.6138175376439327
2023-01-11 02:00:00,3500,3496.873,2,2,1,0,0,0,-0.3,0.0,1.6,68.0,0.0,0.0,68.25641025641026,41.73684210526316,-2.270102572791392,36.13104,0.0,18.3,0.0,0,-20.4,1.1666666666666667,3.5,3520.0,3783.0,4161.333333333333,4734.833333333333,5647.0,5165.791666666667,1207.910088043435,0,0.0,0,0.5627398878063182
2023-01-11 03:00:00,3352,3347.452,3,2,1,0,0,0,-0.6,0.0,0.8,73.0,0.0,0.0,68.02564102564102,42.38461538461539,-0.6,34.941379999999995,0.0,18.6,0.0,0,-43.8,0.43333333333333335,2.9,3375.0,3632.0,3823.3333333333335,4377.0,5317.0,5164.958333333333,1209.1011925560977,0,0.0,0,0.5166814289932093
2023-01-11 04:00:00,3294,3312.6338,4,2,1,0,0,0,-0.8,0.0,0.5,78.0,0.0,0.0,66.0,41.35897435897436,-0.8,33.88024,0.0,18.8,0.0,0,-62.400000000000006,-0.16666666666666666,2.2,3318.0,3563.0,3554.6666666666665,4049.5,4961.0,5164.0,1210.5897951717216,0,0.0,0,0.4948331857100679
2023-01-11 05:00:00,3360,3348.234,5,2,1,0,0,0,-1.0,0.0,1.4,78.0,0.0,0.0,65.7948717948718,42.56410256410256,-2.7432974161789776,33.56379999999999,0.0,19.0,0.0,0,-78.0,-0.5666666666666668,1.9,3379.0,3615.0,3382.0,3771.6666666666665,4514.0,5163.0,1212.1898258577496,0,0.0,0,0.4862710363153233
2023-01-11 06:00:00,3650,3660.8918,6,2,1,0,0,0,-1.1,0.0,0.8,80.0,0.0,0.0,65.05128205128206,41.97435897435897,-1.1,33.09779999999999,0.0,19.1,0.0,0,-88.0,-0.7999999999999999,1.2,3677.0,3905.0,3335.3333333333335,3579.3333333333335,4158.0,5162.208333333333,1213.4111808618618,0,0.0,0,0.49601417183348095
2023-01-11 07:00:00,4217,4194.211,7,2,1,0,0,0,-1.5,0.0,1.4,83.0,0.0,0.0,68.0,44.02564102564103,-3.310851592251513,31.98345,0.0,19.5,0.0,0,-124.5,-0.9666666666666668,0.4,4251.0,4481.0,3434.6666666666665,3494.6666666666665,3812.0,5161.083333333333,1214.8596954834509,0,0.0,0,0.5388249188072041
2023-01-11 08:00:00,4966,5002.672,8,2,1,0,0,0,-1.9,0.0,2.1,84.0,0.0,0.0,67.97368421052632,44.10526315789474,-4.81745879734205,31.16896,0.0,19.9,0.0,0,-159.6,-1.2000000000000002,-0.3,5026.0,5282.0,3742.3333333333335,3562.1666666666665,4217.0,5159.666666666667,1215.9864010490537,0,0.0,0,0.6225273103041039
2023-01-11 09:00:00,5827,5787.8525,9,2,1,0,0,0,-1.5,0.0,2.0,83.0,0.26,0.0,71.17948717948718,46.51282051282051,-4.2210502419484826,31.98345,0.0,19.5,0.0,0,-124.5,-1.5,-0.6,5931.0,6264.0,4277.666666666667,3806.5,4966.0,5157.166666666667,1216.334788962553,0,0.0,0,0.7330971361086507
2023-01-11 10:00:00,6461,6492.4165,10,2,1,0,0,0,0.8,0.0,1.3,78.0,0.8,0.0,76.46153846153847,50.12820512820513,-0.5313406871253957,36.41176,0.0,17.2,0.0,0,62.400000000000006,-1.633333333333333,-0.8,6575.0,7001.0,5003.333333333333,4219.0,5827.0,5152.833333333333,1213.6403258707699,0,0.0,0,0.8602007676409802
2023-01-11 11:00:00,6634,6629.96,11,2,1,0,0,0,3.6,0.0,1.9,65.0,1.35,0.0,87.60526315789474,58.60526315789474,1.8332822311760983,42.2376,0.0,14.4,0.0,0,234.0,-0.8666666666666666,0.8,6774.0,7224.0,5751.333333333333,4746.833333333333,6461.0,5148.083333333333,1208.0423587688092,0,0.0,0,0.9537939179214644
2023-01-11 12:00:00,6510,6557.202,12,2,1,0,0,0,5.3,0.0,1.1,56.0,1.69,0.0,88.97297297297297,59.21621621621622,5.3,45.52332,0.0,12.7,0.0,0,296.8,0.9666666666666668,3.6,6647.0,7116.0,6307.333333333333,5292.5,6634.0,5142.25,1200.1621720127796,0,0.0,0,0.9793327428402716
2023-01-11 13:00:00,6303,6318.9155,13,2,1,0,0,0,7.0,0.0,1.8,47.0,1.88,0.0,89.71052631578948,57.6578947368421,5.880788725409433,48.5061,0.0,11.0,0.0,0,329.0,3.233333333333333,5.3,6434.0,6923.0,6535.0,5769.166666666667,6634.0,5136.541666666667,1192.9983774604166,0,0.0,0,0.9610274579273693
2023-01-11 14:00:00,6187,6148.0327,14,2,1,0,0,0,8.8,0.0,2.4,35.0,1.84,0.0,81.8108108108108,50.86486486486486,7.461318176632138,51.4722,0.0,9.2,0.0,0,308.0,5.3,7.0,6304.0,6846.0,6482.333333333333,6116.833333333333,6634.0,5131.083333333333,1187.0890562785212,1,0.0,0,0.9304694419840567
2023-01-11 15:00:00,6061,6055.714,15,2,1,0,0,0,8.3,0.0,2.5,33.0,1.53,0.0,79.48648648648648,48.108108108108105,6.795880111330976,51.01561,0.0,9.7,0.0,0,273.90000000000003,7.033333333333334,8.8,6177.0,6729.0,6333.333333333333,6320.333333333333,6634.0,5126.208333333333,1182.2933859082173,1,0.0,0,0.9133451431945675
2023-01-11 16:00:00,5967,5972.97,16,2,1,0,0,0,8.6,0.0,1.6,35.0,1.03,0.0,74.51351351351352,44.567567567567565,7.931074468103984,51.2409,0.0,9.4,0.0,0,301.0,8.033333333333333,8.8,6073.0,6619.0,6183.666666666667,6359.333333333333,6634.0,5121.375,1178.0403334240773,1,0.0,0,0.8947446117508119
2023-01-11 17:00:00,5953,5967.4824,17,2,1,0,0,0,7.2,0.0,1.8,41.0,0.45,0.0,76.56756756756756,47.48648648648648,6.112025033987596,49.19148,0.0,10.8,0.0,0,295.2,8.566666666666666,8.8,6046.0,6593.0,6071.666666666667,6277.0,6634.0,5116.958333333333,1174.5108317255222,1,0.0,0,0.8808680248007086
2023-01-11 18:00:00,6040,5991.196,18,2,1,0,0,0,5.4,0.0,1.7,48.0,0.03,4.0,79.47368421052632,51.36842105263158,4.144195076460533,46.37608,0.0,12.6,0.0,0,259.20000000000005,8.033333333333333,8.8,6127.0,6644.0,5993.666666666667,6163.5,6510.0,5113.083333333333,1171.4618855410365,0,0.0,0,0.8788012990847358
2023-01-11 19:00:00,5854,5861.7607,19,2,1,0,0,0,4.5,0.0,0.6,51.0,0.0,8.0,80.43589743589743,53.15384615384615,4.5,44.92405,0.0,13.5,0.0,0,229.5,7.066666666666666,8.8,5936.0,6371.0,5986.666666666667,6085.166666666667,6303.0,5109.458333333333,1168.3183745346817,0,0.0,0,0.8916445231768527
2023-01-11 20:00:00,5585,5628.197,20,2,1,0,0,0,3.6,0.0,1.6,56.0,0.0,5.0,76.07692307692308,49.46153846153846,2.2000761305223118,43.20384,0.0,14.4,0.0,0,201.6,5.699999999999999,8.8,5647.0,6053.0,5949.0,6010.333333333333,6187.0,5106.041666666667,1165.913542889331,0,0.0,0,0.8641865958074992
2023-01-11 21:00:00,5270,5251.1016,21,2,1,0,0,0,3.2,0.0,0.9,56.0,0.0,7.0,78.02564102564102,52.05128205128205,3.2,42.65808,0.0,14.8,0.0,0,179.20000000000002,4.5,8.6,5317.0,5676.0,5826.333333333333,5910.0,6061.0,5103.458333333333,1164.7309067526826,0,0.0,0,0.8244759374077355
2023-01-11 22:00:00,4916,4900.8906,22,2,1,0,0,0,3.0,0.0,1.3,63.0,0.0,5.0,76.38461538461539,51.35897435897436,1.9525788157498472,41.5921,0.0,15.0,0.0,0,189.0,3.7666666666666657,8.6,4961.0,5273.0,5569.666666666667,5778.166666666667,6040.0,5101.5,1164.3957193773715,0,0.0,0,0.7779746087983466
2023-01-11 23:00:00,4489,4499.665,23,2,1,0,0,0,2.3,0.0,1.9,64.0,0.0,7.0,78.02564102564102,53.0,0.3242071226591854,40.46827999999999,0.0,15.7,0.0,0,147.2,3.266666666666666,7.2,4514.0,4792.0,5257.0,5603.0,6040.0,5099.625,1164.6679994371966,0,0.0,0,0.7257159728373191
2023-01-12 00:00:00,4125,4122.7363,0,3,1,0,0,0,1.5,0.0,2.1,66.0,0.0,0.0,72.23076923076923,49.30769230769231,-0.8410467326324764,39.0571,0.0,16.5,0.0,0,99.0,2.8333333333333326,5.4,4158.0,4402.0,4891.666666666667,5359.0,6040.0,5098.583333333333,1165.2255954989125,0,0.0,0,0.6766656617425384
2023-01-12 01:00:00,3764,3781.5732,1,3,1,0,0,0,1.1,0.0,1.6,61.0,0.0,5.0,68.53846153846153,47.05128205128205,-0.6654230382685231,39.13229,0.0,16.9,0.0,0,67.10000000000001,2.2666666666666657,4.5,3812.0,4027.0,4510.0,5039.833333333333,5854.0,5097.208333333333,1166.4026442970655,0,0.0,0,0.6217968043412723
2023-01-12 02:00:00,3457,3469.8232,2,3,1,0,0,0,0.7,0.0,1.8,61.0,0.0,8.0,65.64102564102564,45.51282051282051,-1.4031549948027404,38.56672999999999,0.0,17.3,0.0,0,42.699999999999996,1.6333333333333329,3.6,3500.0,3724.0,4126.0,4691.5,5585.0,5095.208333333333,1168.740979194823,0,0.0,0,0.5673801627977088
2023-01-12 03:00:00,3310,3328.3875,3,3,1,0,0,0,0.5,0.0,2.1,64.0,0.0,3.0,65.17948717948718,45.1025641025641,-2.010579692841174,37.8698,0.0,17.5,0.0,0,32.0,1.0999999999999994,3.2,3352.0,3569.0,3782.0,4336.833333333333,5270.0,5093.416666666667,1171.3228462490288,0,0.0,0,0.5211034066927946
2023-01-12 04:00:00,3255,3279.2422,4,3,1,0,0,0,-0.1,0.0,2.1,68.0,0.0,2.0,63.17948717948718,44.56410256410256,-2.7122994689663944,36.42768,0.0,18.1,0.0,0,-6.800000000000001,0.766666666666666,3.0,3294.0,3513.0,3510.3333333333335,4010.1666666666665,4916.0,5091.666666666667,1174.0658698159423,0,0.0,0,0.49894482966536025
